Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
512,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
591,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
307,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
527,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
458,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
533,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
685,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
373,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
786,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
526,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
767,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
172,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
338,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
246,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
424,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
510,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
836,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
814,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
668,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
31,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
854,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
471,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
564,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
297,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
147,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
429,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
161,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
300,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
590,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
660,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
17,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
321,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
807,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
889,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
884,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
462,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
789,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
885,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
12,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
212,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
223,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
752,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
716,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
601,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
525,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
815,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
658,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
267,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
194,3e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,56666666.66666666,1000000.0,1.5e-06,1.5e-06,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,666666.6666666666,333333.3333333333,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
679,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
855,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
440,4e-06,2,1,116,54,58,58,58.0,0.0,54,54,54.0,0.0,42500000.0,750000.0,2e-06,2e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,54,58,56.66666666666666,1.8856180831641267,3.555555555555556,0,2,1,0,1,0,0,0,0.5,56.66666666666666,58.0,54.0,40,0,0,0,0,0,0,2,116,1,54,1024,0,0,20,0,0,0,0,0,0,0,0
